"","timestamp","open BTCUSDT","high BTCUSDT","low BTCUSDT","close BTCUSDT","volume BTCUSDT","closetime BTCUSDT","quote_avg BTCUSDT","trades BTCUSDT","open DASHUSDT","high DASHUSDT","low DASHUSDT","close DASHUSDT","volume DASHUSDT","closetime DASHUSDT","quote_avg DASHUSDT","trades DASHUSDT","open ZRXUSDT","high ZRXUSDT","low ZRXUSDT","close ZRXUSDT","volume ZRXUSDT","closetime ZRXUSDT","quote_avg ZRXUSDT","trades ZRXUSDT","open ETHUSDT","high ETHUSDT","low ETHUSDT","close ETHUSDT","volume ETHUSDT","closetime ETHUSDT","quote_avg ETHUSDT","trades ETHUSDT","open LTCUSDT","high LTCUSDT","low LTCUSDT","close LTCUSDT","volume LTCUSDT","closetime LTCUSDT","quote_avg LTCUSDT","trades LTCUSDT","open XMRUSDT","high XMRUSDT","low XMRUSDT","close XMRUSDT","volume XMRUSDT","closetime XMRUSDT","quote_avg XMRUSDT","trades XMRUSDT","open XRPUSDT","high XRPUSDT","low XRPUSDT","close XRPUSDT","volume XRPUSDT","closetime XRPUSDT","quote_avg XRPUSDT","trades XRPUSDT"
"808","2021-06-13",35546.12,39380,34757,39020.57,86921.025555,"2021-06-13 23:59:59.999",3208991521.63768,1894103,163.6,172.89,157.09,172.55,112692.45739,"2021-06-13 23:59:59.999",18495575.1707297,52833,0.8517,0.9007,0.8082,0.8951,7587906.45,"2021-06-13 23:59:59.999",6439578.658115,19384,2370.64,2548.41,2308.41,2509.33,715948.75986,"2021-06-13 23:59:59.999",1724097564.33431,1217504,161.81,171.59,156.42,170.85,573493.90783,"2021-06-13 23:59:59.999",93618007.1634821,241273,243.06,262.29,237.45,260.75,71157.77901,"2021-06-13 23:59:59.999",17687042.227317,46168,0.8325,0.8883,0.817,0.8832,344882480.06,"2021-06-13 23:59:59.999",292933567.324073,288434
"809","2021-06-14",39020.56,41064.05,38730,40516.29,108522.391949,"2021-06-14 23:59:59.999",4320307646.76539,2185089,172.53,178,167.61,177.91,124747.64164,"2021-06-14 23:59:59.999",21501633.5679699,62733,0.8948,0.9342,0.8666,0.9105,5604236.85,"2021-06-14 23:59:59.999",5041503.162263,16169,2509.33,2609.17,2461,2580.77,684183.55622,"2021-06-14 23:59:59.999",1730260219.13381,1118498,170.85,179.99,166.34,179.89,802051.95645,"2021-06-14 23:59:59.999",138132150.662146,280797,260.79,275.59,258.44,275.57,109891.70905,"2021-06-14 23:59:59.999",29243761.7736475,80467,0.8833,0.93,0.8628,0.8906,441724628.58,"2021-06-14 23:59:59.999",391647479.28625,400977
"810","2021-06-15",40516.28,41330,39506.4,40144.04,80679.622838,"2021-06-15 23:59:59.999",3247746713.62741,1931890,177.92,179,169.61,171.94,97218.48363,"2021-06-15 23:59:59.999",16948058.6890611,53231,0.9105,0.959,0.8868,0.8936,4967463.96,"2021-06-15 23:59:59.999",4590173.905838,15227,2580.58,2640,2507.7,2543.54,599826.64933,"2021-06-15 23:59:59.999",1548303436.06277,1044834,179.88,181.2,172.15,175.15,654352.05304,"2021-06-15 23:59:59.999",115569055.599413,202286,275.51,285.5,272.1,278.15,124525.83183,"2021-06-15 23:59:59.999",34711705.5349296,96046,0.8905,0.9017,0.8551,0.8663,367733719.97,"2021-06-15 23:59:59.999",323448196.777283,333139
"811","2021-06-16",40143.8,40527.14,38116.01,38349.01,87771.976937,"2021-06-16 23:59:59.999",3450556041.60058,2134897,171.93,174.82,163.29,164.5,117473.98476,"2021-06-16 23:59:59.999",19810687.0324429,61311,0.8928,0.945,0.8562,0.8677,5194314.47,"2021-06-16 23:59:59.999",4649279.862751,14549,2543.55,2556.19,2351.18,2367.89,624741.78358,"2021-06-16 23:59:59.999",1533734359.41301,896073,175.16,177.31,164.23,166.57,761479.45263,"2021-06-16 23:59:59.999",129526004.725129,267665,278.14,288.66,259.35,262.94,106485.21447,"2021-06-16 23:59:59.999",29282083.9434925,107214,0.8663,0.8733,0.8259,0.832,380134518.73,"2021-06-16 23:59:59.999",321967166.653003,312734
"812","2021-06-17",38349,39559.88,37365,38092.97,79541.307119,"2021-06-17 23:59:59.999",3065622530.03989,1620210,164.5,173.93,160.48,163.93,112292.24552,"2021-06-17 23:59:59.999",18880419.6010962,58913,0.8672,0.9004,0.8507,0.8751,2801704.17,"2021-06-17 23:59:59.999",2461531.750607,9445,2368.02,2460.5,2306,2373.28,560667.58566,"2021-06-17 23:59:59.999",1338389545.00148,961448,166.56,173.4,162.81,167.08,559434.62367,"2021-06-17 23:59:59.999",94143650.7256981,300498,262.9,281.95,261.77,277.12,95468.77049,"2021-06-17 23:59:59.999",26252804.6305657,92097,0.8319,0.8612,0.8234,0.8419,315642616.21,"2021-06-17 23:59:59.999",266502679.947359,252780
"813","2021-06-18",38092.97,38202.84,35129.29,35819.84,95228.042935,"2021-06-18 23:59:59.999",3507868126.3062,1809253,164.04,164.95,150.75,155.32,101371.474,"2021-06-18 23:59:59.999",16007514.3309303,60403,0.8765,0.8828,0.78,0.8169,4101516.91,"2021-06-18 23:59:59.999",3424579.284817,12329,2373.28,2378,2139,2234.09,778905.20197,"2021-06-18 23:59:59.999",1758827532.88334,1067542,167.13,167.43,151.2,156.34,800699.30384,"2021-06-18 23:59:59.999",127526013.181984,249802,277.17,280,260.88,265.77,172250.17329,"2021-06-18 23:59:59.999",46783414.3759447,135571,0.8419,0.845,0.7687,0.7972,389494745.89,"2021-06-18 23:59:59.999",315203423.849539,341621
"814","2021-06-19",35820.48,36457,34803.52,35483.72,68712.449461,"2021-06-19 23:59:59.999",2453817534.77717,1212278,155.36,160.83,150.94,150.94,90592.34162,"2021-06-19 23:59:59.999",14124053.2543016,46627,0.8176,0.8312,0.7845,0.7885,2376056.38,"2021-06-19 23:59:59.999",1925610.486444,7207,2234.09,2278.82,2161.67,2164.67,496872.24997,"2021-06-19 23:59:59.999",1104923869.4186,763820,156.33,160.88,152.31,152.49,523073.02283,"2021-06-19 23:59:59.999",82045956.9790743,273456,265.88,282.15,263.07,267.9,125224.15244,"2021-06-19 23:59:59.999",34333458.050196,111169,0.7971,0.8055,0.7557,0.7582,317290687.13,"2021-06-19 23:59:59.999",250165846.017548,257132
"815","2021-06-20",35483.72,36137.72,33336,35600.16,89878.17085,"2021-06-20 23:59:59.999",3124634336.84076,1691871,150.94,155.51,141.4,153.28,122839.70904,"2021-06-20 23:59:59.999",18279121.6098323,61070,0.7877,0.7982,0.7241,0.7898,4806177.51,"2021-06-20 23:59:59.999",3663418.825857,14020,2165.34,2280.01,2040.68,2243.47,743883.64741,"2021-06-20 23:59:59.999",1599009750.5269,1035537,152.51,156.18,143.75,154.88,611253.37603,"2021-06-20 23:59:59.999",91892149.2595213,230416,267.96,271.36,247.66,264.53,119084.38746,"2021-06-20 23:59:59.999",31090304.8931403,94917,0.7583,0.785,0.6968,0.7741,589364804.52,"2021-06-20 23:59:59.999",434933509.582573,425781
"816","2021-06-21",35600.17,35750,31251.23,31608.93,168778.873159,"2021-06-21 23:59:59.999",5545926077.78807,2688993,153.34,154.14,122.78,123.09,237050.63994,"2021-06-21 23:59:59.999",32027746.555655,96918,0.7896,0.7985,0.5991,0.6018,13150218.7,"2021-06-21 23:59:59.999",8832009.527662,27787,2243.49,2260.16,1865.54,1885.49,1629819.66576,"2021-06-21 23:59:59.999",3252129521.6775,2014010,154.87,155.5,123.91,124.46,1492819.3793,"2021-06-21 23:59:59.999",203231053.198949,373180,264.56,265.71,200.17,203.05,227728.00656,"2021-06-21 23:59:59.999",52739857.6092865,123490,0.7741,0.7803,0.6037,0.6067,1073284195.87,"2021-06-21 23:59:59.999",726811232.210993,654721
"817","2021-06-22",31614.12,33298.78,28805,32509.56,204208.179762,"2021-06-22 23:59:59.999",6406159197.07679,3113977,123.06,131.42,101.7,119.37,370156.09445,"2021-06-22 23:59:59.999",43131790.7364186,133989,0.6012,0.6444,0.4979,0.5799,15584255.9,"2021-06-22 23:59:59.999",8951035.736902,34074,1885.27,1998,1700.48,1879.28,1695338.08052,"2021-06-22 23:59:59.999",3158928001.13114,1856357,124.38,133.03,104.92,119.64,2255757.11457,"2021-06-22 23:59:59.999",266726032.457407,580740,202.98,225.94,180.07,201.81,326674.32575,"2021-06-22 23:59:59.999",65995945.5396014,143368,0.6068,0.65,0.509,0.5468,1611548012.73,"2021-06-22 23:59:59.999",924711210.060986,911507
"818","2021-06-23",32509.56,34881,31683,33678.07,126966.100563,"2021-06-23 23:59:59.999",4282250433.91945,2026228,119.52,131.58,113.96,127.43,178224.82228,"2021-06-23 23:59:59.999",22418387.5789256,68909,0.5787,0.6589,0.5532,0.6432,7868748.23,"2021-06-23 23:59:59.999",4952145.966616,18976,1879.29,2045,1821.95,1968.14,918612.30494,"2021-06-23 23:59:59.999",1817518228.91007,1141790,119.69,133.75,115.49,129.1,1020444.64312,"2021-06-23 23:59:59.999",130123287.938266,277787,201.81,224.14,192.59,218.51,179935.74855,"2021-06-23 23:59:59.999",38340437.748565,91381,0.5468,0.6655,0.5203,0.6383,1167774271.66,"2021-06-23 23:59:59.999",718902393.384626,670601
"819","2021-06-24",33675.07,35298,32286.57,34663.09,86625.80426,"2021-06-24 23:59:59.999",2925373222.10598,1531230,127.42,134.69,120.38,131.43,138407.38931,"2021-06-24 23:59:59.999",17711057.7229886,53137,0.6429,0.6828,0.6088,0.6623,4576469.56,"2021-06-24 23:59:59.999",2979779.562899,11994,1967.95,2036.61,1884.79,1989.52,701231.67478,"2021-06-24 23:59:59.999",1377799766.49945,833337,129.13,137.36,123.71,134.58,660335.54019,"2021-06-24 23:59:59.999",87188835.5945268,209741,218.66,227.26,204.25,225.74,145645.61889,"2021-06-24 23:59:59.999",31659852.664925,68443,0.6383,0.6928,0.6163,0.6731,633338243.16,"2021-06-24 23:59:59.999",414531256.9778,444331
"820","2021-06-25",34663.08,35500,31275,31584.45,116061.130356,"2021-06-25 23:59:59.999",3846120542.6573,2094932,131.46,134.61,119.04,119.77,199032.48581,"2021-06-25 23:59:59.999",24911757.2041792,69795,0.6631,0.6841,0.5937,0.6011,6619147.11,"2021-06-25 23:59:59.999",4208654.608595,16728,1989.53,2019.99,1791.22,1808.82,858808.54767,"2021-06-25 23:59:59.999",1612556879.10728,1041338,134.59,138.45,124.31,125,764515.33892,"2021-06-25 23:59:59.999",99682735.3520945,236029,225.76,227.76,192.64,194.95,174432.91431,"2021-06-25 23:59:59.999",35917261.8049479,85689,0.6731,0.6889,0.6019,0.6111,795450033.45,"2021-06-25 23:59:59.999",507757434.410945,524875
"821","2021-06-26",31576.09,32730,30151,32283.65,107820.375287,"2021-06-26 23:59:59.999",3376415451.79312,1814051,119.83,126.35,115.19,124.32,175541.87771,"2021-06-26 23:59:59.999",21106198.5020108,64685,0.6008,0.6242,0.5676,0.6007,7475238.12,"2021-06-26 23:59:59.999",4430231.959944,17141,1808.97,1852.8,1717.32,1829.64,832315.14904,"2021-06-26 23:59:59.999",1478550576.56465,923226,125.03,129.44,118.67,126.89,871924.09227,"2021-06-26 23:59:59.999",107497674.74266,272305,194.85,202.95,185.13,202.84,130234.09925,"2021-06-26 23:59:59.999",25249805.2416825,68355,0.611,0.6329,0.5814,0.6162,548990505.59,"2021-06-26 23:59:59.999",331034642.860335,343602
"822","2021-06-27",32283.65,34749,31973.45,34700.34,96613.244211,"2021-06-27 23:59:59.999",3199980157.75033,1799875,124.37,127.76,118.26,127.22,144112.75131,"2021-06-27 23:59:59.999",17671133.5356297,54805,0.6009,0.6393,0.5823,0.6381,4959470.19,"2021-06-27 23:59:59.999",2997830.66668,12961,1829.84,1984.5,1804.26,1982.28,696055.79307,"2021-06-27 23:59:59.999",1299521992.0718,1091206,126.81,132.67,124.66,132.6,573388.24688,"2021-06-27 23:59:59.999",73420914.5500181,187487,202.83,212.05,195.51,211.92,85327.16509,"2021-06-27 23:59:59.999",17213243.1292547,47369,0.6163,0.6523,0.5963,0.6484,472483880.77,"2021-06-27 23:59:59.999",291546469.959756,304252
"823","2021-06-28",34702.49,35297.71,33862.72,34494.89,82222.267819,"2021-06-28 23:59:59.999",2837122779.5244,1868627,127.22,134.17,124.69,132.23,129781.67728,"2021-06-28 23:59:59.999",16734330.4341327,54216,0.6378,0.7177,0.6294,0.7013,9083037.7,"2021-06-28 23:59:59.999",6172896.906595,24181,1982.27,2145,1960.52,2084.41,1044244.68308,"2021-06-28 23:59:59.999",2138998047.87763,1657087,132.57,139.55,129.89,137.69,703645.47159,"2021-06-28 23:59:59.999",94415295.852427,283577,211.92,217.59,205.91,213.17,110639.16637,"2021-06-28 23:59:59.999",23490651.9403924,63862,0.6483,0.6583,0.6238,0.6444,460033268.3,"2021-06-28 23:59:59.999",295080578.941469,295354
"824","2021-06-29",34494.89,36600,34225.43,35911.73,90788.79622,"2021-06-29 23:59:59.999",3233947791.86339,1673802,132.25,148.18,130.47,140.85,169862.10546,"2021-06-29 23:59:59.999",23792306.1619472,77954,0.7032,0.75,0.6939,0.7271,8440843.69,"2021-06-29 23:59:59.999",6068178.834033,24095,2084.42,2245,2073.57,2165.33,831257.23277,"2021-06-29 23:59:59.999",1804733069.98299,1536044,137.68,149.18,137.24,144.2,898148.69711,"2021-06-29 23:59:59.999",129346046.629199,384677,213.25,227.04,212.17,217.89,119238.18174,"2021-06-29 23:59:59.999",26204270.6360418,73139,0.6444,0.734,0.6417,0.7063,718445315.27,"2021-06-29 23:59:59.999",499125657.535112,525011
"825","2021-06-30",35911.72,36100,34017.55,35045,77152.197634,"2021-06-30 23:59:59.999",2688939291.09567,1301036,140.73,146.64,134.22,145.62,159439.57006,"2021-06-30 23:59:59.999",22310899.6147864,67677,0.7267,0.7434,0.6702,0.7425,6732465.81,"2021-06-30 23:59:59.999",4768181.712084,19259,2165.46,2287.78,2087.99,2275.68,910583.6032,"2021-06-30 23:59:59.999",1973676680.87313,1464112,144.23,146.94,136.01,144.26,629619.41847,"2021-06-30 23:59:59.999",88947304.9035651,299271,217.81,223.84,208.81,223.06,118266.61867,"2021-06-30 23:59:59.999",25698554.0912612,70379,0.7062,0.7145,0.6477,0.7063,634287485.15,"2021-06-30 23:59:59.999",430338352.853713,427023
"826","2021-07-01",35045,35057.57,32711,33504.69,71708.266112,"2021-07-01 23:59:59.999",2410809595.39046,1240681,145.67,145.67,133.07,138.16,109112.96432,"2021-07-01 23:59:59.999",14968666.917988,55939,0.7432,0.768,0.6766,0.6892,8508547.99,"2021-07-01 23:59:59.999",6118957.149687,22993,2275.68,2275.93,2073.12,2106.41,787865.25137,"2021-07-01 23:59:59.999",1688043308.12726,1414518,144.31,144.31,133.99,137.02,539535.2997,"2021-07-01 23:59:59.999",74099823.1362186,205914,223.09,223.37,203.18,205.44,124184.65086,"2021-07-01 23:59:59.999",26072138.7613705,67450,0.7062,0.7064,0.644,0.6591,463328799.28,"2021-07-01 23:59:59.999",308347617.586596,341155
"827","2021-07-02",33502.33,33977.04,32699,33786.55,56172.181378,"2021-07-02 23:59:59.999",1870193042.39354,1176457,138.14,140.57,129.55,135.35,83307.98601,"2021-07-02 23:59:59.999",11073275.0571021,38663,0.6887,0.6977,0.6543,0.691,5229929.93,"2021-07-02 23:59:59.999",3515507.969743,14585,2106.41,2160,2018.5,2154.13,672282.37476,"2021-07-02 23:59:59.999",1397269246.26646,862561,137.01,138.97,130.6,136.85,467041.14947,"2021-07-02 23:59:59.999",62437652.7516769,180717,205.52,211.86,199.3,211.35,84529.23072,"2021-07-02 23:59:59.999",17423156.5534503,51660,0.6592,0.6676,0.6329,0.6556,387562387.59,"2021-07-02 23:59:59.999",250197212.451509,247107
"828","2021-07-03",33786.54,34945.61,33316.73,34669.13,43044.578641,"2021-07-03 23:59:59.999",1478423023.50348,1078278,135.35,140.22,132.27,138.81,64702.94846,"2021-07-03 23:59:59.999",8892166.3302966,32504,0.691,0.7149,0.6681,0.7024,3476199.01,"2021-07-03 23:59:59.999",2409429.762612,9397,2153.95,2240,2112.01,2226.99,569264.801,"2021-07-03 23:59:59.999",1248888441.25315,922576,136.87,141.37,134.57,140.17,351451.49767,"2021-07-03 23:59:59.999",48777580.7544624,127568,211.35,216.35,206.7,214.86,68396.1177,"2021-07-03 23:59:59.999",14565181.4938875,41924,0.6557,0.6849,0.6433,0.6732,329367273.74,"2021-07-03 23:59:59.999",220039385.468026,275661
"829","2021-07-04",34669.12,35967.85,34357.15,35286.51,43703.475789,"2021-07-04 23:59:59.999",1544458212.39263,1164970,138.77,143.45,133.72,140.22,74782.55312,"2021-07-04 23:59:59.999",10403104.8738333,41106,0.7029,0.742,0.6807,0.7246,3411010.99,"2021-07-04 23:59:59.999",2446447.834385,10984,2226.99,2389.93,2189.58,2322.69,590656.25069,"2021-07-04 23:59:59.999",1365904900.34991,1204553,140.19,148.1,136.88,144.95,443949.92264,"2021-07-04 23:59:59.999",63870573.990982,180733,214.83,225.3,212.88,219.92,85565.30008,"2021-07-04 23:59:59.999",18901446.6802268,52009,0.6733,0.7091,0.6655,0.696,334071078.78,"2021-07-04 23:59:59.999",231043551.519703,285278
"830","2021-07-05",35288.13,35293.78,33125.55,33690.14,64123.874245,"2021-07-05 23:59:59.999",2183406257.49383,1109367,140.24,140.24,129.19,132.52,95566.28771,"2021-07-05 23:59:59.999",12808111.5845197,45400,0.7245,0.7255,0.6706,0.6933,6149117.35,"2021-07-05 23:59:59.999",4281724.951557,15603,2322.69,2324.64,2157.32,2196.53,781806.31605,"2021-07-05 23:59:59.999",1753862827.3791,1264204,144.96,145.03,133.84,137.71,561680.84949,"2021-07-05 23:59:59.999",78159874.1952629,228343,219.87,220.55,205.63,214.47,101846.00844,"2021-07-05 23:59:59.999",21683489.6008417,57328,0.696,0.697,0.6444,0.6526,407839477.88,"2021-07-05 23:59:59.999",272157623.911145,279063
"831","2021-07-06",33690.15,35118.88,33532,34220.01,58210.596349,"2021-07-06 23:59:59.999",1991691100.94827,1184687,132.57,138.66,131.83,134.94,91668.79865,"2021-07-06 23:59:59.999",12350343.3781285,39667,0.6935,0.7468,0.6912,0.7131,7765901.69,"2021-07-06 23:59:59.999",5591452.986552,18759,2196.85,2350,2193,2322.5,785330.17152,"2021-07-06 23:59:59.999",1803108194.46841,1326163,137.76,142.73,135.6,138.87,530800.52733,"2021-07-06 23:59:59.999",73627887.1771316,260456,214.45,222.34,211.77,221.75,96336.9229,"2021-07-06 23:59:59.999",20866157.5591105,52911,0.6526,0.68,0.6511,0.6648,356111895.89,"2021-07-06 23:59:59.999",237002304.260219,232942
"832","2021-07-07",34220.02,35059.09,33777.77,33862.12,53807.521675,"2021-07-07 23:59:59.999",1857658028.4808,1041416,134.9,139.29,133.51,135.15,83907.63769,"2021-07-07 23:59:59.999",11501447.2039292,36062,0.7117,0.8274,0.7045,0.7897,12506764.49,"2021-07-07 23:59:59.999",9778041.846704,34741,2322.51,2409,2291.9,2316.57,666501.35572,"2021-07-07 23:59:59.999",1570553094.63757,1113578,138.86,142.93,136.87,137.41,520913.20131,"2021-07-07 23:59:59.999",73142110.8723597,162033,221.74,231.61,214.21,215.17,106321.98914,"2021-07-07 23:59:59.999",23781045.3266213,59691,0.6648,0.674,0.65,0.6522,284356433.42,"2021-07-07 23:59:59.999",189337257.938107,195887
"833","2021-07-08",33862.11,33929.64,32077,32875.71,70136.48032,"2021-07-08 23:59:59.999",2304973020.29872,1257892,135.1,135.11,123.48,126.48,101184.64615,"2021-07-08 23:59:59.999",13039727.9389862,41496,0.79,0.8455,0.7076,0.8455,8635269.81,"2021-07-08 23:59:59.999",6566618.591052,29364,2316.25,2325.6,2084.79,2116.33,880265.04124,"2021-07-08 23:59:59.999",1926184139.30985,1234614,137.38,137.74,127.77,132.15,645442.57112,"2021-07-08 23:59:59.999",85207418.8887012,178404,215.01,215.77,201.82,205.23,108787.59766,"2021-07-08 23:59:59.999",22603877.4104275,49735,0.6521,0.6545,0.6108,0.6215,430925669.18,"2021-07-08 23:59:59.999",270371824.233761,270825
"834","2021-07-09",32875.71,34100,32261.07,33815.81,47153.939899,"2021-07-09 23:59:59.999",1562958239.39138,1236351,126.51,130.39,121.06,128.41,79930.86561,"2021-07-09 23:59:59.999",10126201.0260748,32552,0.8437,0.905,0.766,0.8384,33183909.18,"2021-07-09 23:59:59.999",28060721.988705,101942,2116.32,2189.4,2046.51,2146.99,738611.36304,"2021-07-09 23:59:59.999",1568646237.311,867603,132.11,135.85,126,134.58,527547.82163,"2021-07-09 23:59:59.999",69418988.6298179,257987,205.27,215,199.69,212.87,78935.16088,"2021-07-09 23:59:59.999",16348534.7082894,39391,0.6214,0.6457,0.5917,0.6369,358836803.69,"2021-07-09 23:59:59.999",222783584.324884,247826
"835","2021-07-10",33815.81,34262,33004.78,33502.87,34761.175468,"2021-07-10 23:59:59.999",1171790111.083,865508,128.42,131.12,125.17,128.42,79490.05999,"2021-07-10 23:59:59.999",10102127.3790676,31422,0.8375,0.8568,0.7734,0.7901,12538772.95,"2021-07-10 23:59:59.999",10130991.735616,34565,2146.99,2194.82,2074.16,2110.69,499071.85904,"2021-07-10 23:59:59.999",1058023794.51142,646476,134.54,136.82,130.32,133.99,365844.86832,"2021-07-10 23:59:59.999",48672574.5655015,165477,212.86,217.63,206.74,209.7,71042.4183,"2021-07-10 23:59:59.999",15126069.7357422,38415,0.6369,0.6489,0.612,0.6246,279711260.06,"2021-07-10 23:59:59.999",175168807.399414,179676
"836","2021-07-11",33502.87,34666,33306.47,34258.99,31572.647448,"2021-07-11 23:59:59.999",1070033013.19204,952891,128.46,130.91,125.21,128.44,70646.47101,"2021-07-11 23:59:59.999",9023445.3808147,29674,0.7904,0.7991,0.7623,0.7967,6138548.21,"2021-07-11 23:59:59.999",4800394.073718,22550,2110.68,2174,2081.02,2140.45,342294.40302,"2021-07-11 23:59:59.999",727911535.268998,479138,133.99,136.48,132.08,134.28,324968.57149,"2021-07-11 23:59:59.999",43702609.5723674,215814,209.66,214.68,207.88,211.52,59523.5112,"2021-07-11 23:59:59.999",12580156.5320919,31979,0.6246,0.6449,0.6169,0.6364,201320995.42,"2021-07-11 23:59:59.999",126735758.289656,148859
"837","2021-07-12",34259,34678.43,32658.34,33086.63,48181.403762,"2021-07-12 23:59:59.999",1620646741.33496,1176847,128.45,135.09,125.05,126.62,127413.59711,"2021-07-12 23:59:59.999",16620802.3599498,48506,0.7963,0.797,0.7381,0.7525,4722723.67,"2021-07-12 23:59:59.999",3617554.916533,14734,2140.54,2167.83,2006.68,2031.58,540630.10742,"2021-07-12 23:59:59.999",1126108847.37137,725803,134.28,139.75,131.82,133.38,670917.62355,"2021-07-12 23:59:59.999",91393565.6235902,234539,211.88,216.81,203.04,206.25,80874.38255,"2021-07-12 23:59:59.999",16920249.9473404,39532,0.6363,0.6575,0.6172,0.6288,356848391.96,"2021-07-12 23:59:59.999",227368047.087189,407660
"838","2021-07-13",33086.94,33340,32202.25,32729.77,41126.361008,"2021-07-13 23:59:59.999",1348583017.01034,956053,126.62,127.81,121.77,123.93,76014.11774,"2021-07-13 23:59:59.999",9471455.2941197,30097,0.7522,0.7548,0.7041,0.7158,3395616.55,"2021-07-13 23:59:59.999",2472265.395955,11066,2031.57,2047.35,1918,1940.15,647388.24969,"2021-07-13 23:59:59.999",1287490852.46149,902810,133.32,134.61,129.35,131.44,454856.67168,"2021-07-13 23:59:59.999",60087913.3720207,129987,206.17,211.58,200.39,203.83,82552.12103,"2021-07-13 23:59:59.999",16986686.7412953,42767,0.6288,0.6426,0.6086,0.6192,315648113.8,"2021-07-13 23:59:59.999",197239801.148567,295025
"839","2021-07-14",32729.12,33114.03,31550,32820.02,46777.823484,"2021-07-14 23:59:59.999",1515692074.98755,1123129,123.94,124.83,115.46,123.25,93598.06718,"2021-07-14 23:59:59.999",11273959.4195782,37964,0.7154,0.7219,0.6647,0.717,3810500.67,"2021-07-14 23:59:59.999",2639180.606812,13157,1940.44,2019.18,1865,1994.58,690505.60937,"2021-07-14 23:59:59.999",1342931974.34965,936438,131.45,132.42,123.59,131.07,538916.43958,"2021-07-14 23:59:59.999",69151577.2285816,148767,203.8,205.04,192.24,203.38,89484.6842,"2021-07-14 23:59:59.999",17885135.8208247,44717,0.6193,0.625,0.5851,0.6197,352306488.76,"2021-07-14 23:59:59.999",214004345.439567,290966
"840","2021-07-15",32820.03,33185.25,31133,31880,51639.576353,"2021-07-15 23:59:59.999",1652077965.43656,1099367,123.19,125.08,116.38,122.87,91016.39947,"2021-07-15 23:59:59.999",10932469.7186941,33797,0.7165,0.7224,0.6525,0.671,5497764.68,"2021-07-15 23:59:59.999",3713857.668599,13874,1994.41,2042.88,1881,1919.51,645271.32563,"2021-07-15 23:59:59.999",1251834409.94177,865033,131.06,133.13,121.93,125.86,494375.7243,"2021-07-15 23:59:59.999",62611833.2090542,148301,203.42,205.56,190.17,196.71,96234.28883,"2021-07-15 23:59:59.999",18899416.7911254,46029,0.6196,0.6269,0.5874,0.5979,339655984.05,"2021-07-15 23:59:59.999",205379901.265931,214760
"841","2021-07-16",31874.49,32249.18,31020,31383.87,48499.864154,"2021-07-16 23:59:59.999",1538342711.57966,1067591,122.9,124.23,114.39,114.77,101437.50375,"2021-07-16 23:59:59.999",12061412.0394391,38540,0.6714,0.6767,0.6126,0.6201,5593501.16,"2021-07-16 23:59:59.999",3589100.391285,16284,1919.54,1965,1850,1876.26,577068.89724,"2021-07-16 23:59:59.999",1097832472.32213,721120,125.88,127.87,120.38,120.65,422183.01506,"2021-07-16 23:59:59.999",52332289.4664196,129010,196.67,200,191.33,192.95,88632.01419,"2021-07-16 23:59:59.999",17309166.1542914,44405,0.5979,0.6211,0.5874,0.5893,282511701.89,"2021-07-16 23:59:59.999",169475844.833166,238460
"842","2021-07-17",31383.86,31955.92,31164.31,31520.07,34012.242132,"2021-07-17 23:59:59.999",1072815966.33631,883442,114.76,118.96,113.32,116.08,75066.8641,"2021-07-17 23:59:59.999",8730894.0475307,29494,0.6197,0.6315,0.598,0.6273,3115734.47,"2021-07-17 23:59:59.999",1920659.252176,8390,1876.47,1919.19,1844.45,1899.59,430300.51578,"2021-07-17 23:59:59.999",810628641.257902,576008,120.66,122.92,117.68,119.95,425298.69428,"2021-07-17 23:59:59.999",51119228.3009861,124981,192.89,199.72,191,197.56,69494.96323,"2021-07-17 23:59:59.999",13528417.8901859,34553,0.5893,0.5977,0.56,0.5821,263418042.14,"2021-07-17 23:59:59.999",153250260.950617,223027
"843","2021-07-18",31520.07,32435,31108.97,31778.56,35923.716186,"2021-07-18 23:59:59.999",1140964365.6466,760979,116.09,122,114.79,115.78,70758.56981,"2021-07-18 23:59:59.999",8373485.0344397,28831,0.6276,0.6541,0.6088,0.6228,2591598.85,"2021-07-18 23:59:59.999",1631276.674527,7363,1899.5,1993.79,1877.1,1891.64,534837.63654,"2021-07-18 23:59:59.999",1038104997.52202,768528,120,124.05,116.23,119.17,430985.21457,"2021-07-18 23:59:59.999",51789227.2068448,129213,197.61,205,196.87,199.41,69717.77611,"2021-07-18 23:59:59.999",14008776.3168909,36977,0.5822,0.6016,0.571,0.5866,241849135.65,"2021-07-18 23:59:59.999",142185627.413456,170689
